Title,Creator,Date Original,Subset(Note),Header,Sport,Gender,Topical Subject,Geographic Subject,Chronological Subject,Source,Type(IMT),Type(DCMITYPE),Type(AAT),Digital Collection,Contributing Institution,Archival Collection,Collection Identifier,Barcode,Rights Management,Contact Information,Sublocation,SportsSeasonURI,SportsEventID,Series,Corporate Name Subject,Date Digital,Latitude,Longitude,Personal name,Collection Guide,Folder,Folder name,Category,Image Height,Image Width,Duration,Digitization Specifications,Image Number,Object File Name,Box Barcode,Case / Tray,Sub-set
"Baseball, ca. / CMP code 1A0001-0080",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0001-0080",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763525,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763525,48/4,025-111
"Baseball, ca. / CMP code 1A0091-0165",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0091-0165",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763525,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763525,48/4,112-186
"Baseball, ca. / CMP code 1A0166-0230",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0166-0230",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763533,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763533,48/5,001-065
"Baseball, ca. / CMP code 1A0231-0376",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0231-0376",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763533,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763533,48/5,066-209
"Baseball, ca. / CMP code 1A0377-0500",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0377-0500",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763467,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763467,48/6,001-124
"Baseball, ca. / CMP code 1A0501-0580",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0501-0580",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763467,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763467,48/6,125-200
"Baseball, ca. / CMP code 1A0581-0610",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0581-0610",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763459,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763459,49/1,001-030
"Baseball, ca. / CMP code 1A0611-0720",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0611-0720",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763459,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763459,49/1,031-136
"Baseball, ca. / CMP code 1A0721-0810",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0721-0810",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763459,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763459,49/1,137-220
"Baseball, ca. / CMP code 1A0811-0860",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0811-0860",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763442,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763442,49/2,001-060
"Baseball, ca. / CMP code 1A0861-0960",The University of Iowa; The Crowley Company,,,"Baseball, ca. / CMP code 1A0861-0960",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763442,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763442,49/2,061-159
"Baseball, ca. / Miscellaneous slides",The University of Iowa; The Crowley Company,,,"Baseball, ca. / Miscellaneous slides",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763442,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763442,49/2,160-217
"Baseball, undated / Miscellaneous slides [2]",The University of Iowa; The Crowley Company,,,"Baseball, undated / Miscellaneous slides [2]",Baseball,Men's,Baseball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763434,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Baseball,,,,University of Iowa,,,,,,,,,,,,,,,31858045763434,49/3,001-011
"Men’s Track, ca. / CMP code 1B0001-0120",The University of Iowa; The Crowley Company,,,"Men’s Track, ca. / CMP code 1B0001-0120",Men's Track,Men's,Track and field,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763434,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763434,49/3,012-129
"Men’s Track, ca. / CMP code 1B0121-0200",The University of Iowa; The Crowley Company,,,"Men’s Track, ca. / CMP code 1B0121-0200",Men's Track,Men's,Track and field,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763434,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763434,49/3,130-181
"Men’s Track, ca. / CMP code 1B0201-0230",The University of Iowa; The Crowley Company,,,"Men’s Track, ca. / CMP code 1B0201-0230",Men's Track,Men's,Track and field,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763426,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763426,49/4,001-053
"Men’s Track, ca. / CMP code 1B00231-0299",The University of Iowa; The Crowley Company,,,"Men’s Track, ca. / CMP code 1B00231-0299",Men's Track,Men's,Track and field,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763426,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763426,49/4,054-122
"Men’s Track, ca. 1985",The University of Iowa; The Crowley Company,1985,,"Men’s Track, ca. 1985",Men's Track,Men's,Track and field,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763426,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1985 Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763426,49/4,123--142
"Men’s Track, ca. 1989 / Gene Jones, Track",The University of Iowa; The Crowley Company,1989,,"Men’s Track, ca. 1989 / Gene Jones, Track",Men's Track,Men's,Track and field,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763426,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1989 Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763426,49/4,143-159
"Men’s Track, ca. / Miscellaneous slides",The University of Iowa; The Crowley Company,,,"Men’s Track, ca. / Miscellaneous slides",Men's Track,Men's,Track and field,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763426,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Track,,,,University of Iowa,,,,,,,,,,,,,,,31858045763426,49/4,160-171
"Men’s Swimming, ca. 1981 / Randy Ableman & Bob Rydze",The University of Iowa; The Crowley Company,1981,,"Men’s Swimming, ca. 1981 / Randy Ableman & Bob Rydze",Men's Swimming,Men's,Swimming,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763418,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1981 Iowa Hawkeyes Men's Swimming,,,,University of Iowa,,,,,,,,,,,,,,,31858045763418,49/5,001-020
"Men’s Swimming, ca.  / Men’s Swimming",The University of Iowa; The Crowley Company,,,"Men’s Swimming, ca.  / Men’s Swimming",Men's Swimming,Men's,Swimming,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763418,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Swimming,,,,University of Iowa,,,,,,,,,,,,,,,31858045763418,49/5,021-044
"Men’s Swimming, ca.  / Miscellaneous slides",The University of Iowa; The Crowley Company,,,"Men’s Swimming, ca.  / Miscellaneous slides",Men's Swimming,Men's,Swimming,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763418,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Swimming,,,,University of Iowa,,,,,,,,,,,,,,,31858045763418,49/5,045-046
"Men’s Gymnastics, ca. / CMP code 1D0001-0109 / Men’s Gym Archives",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D0001-0109 / Men’s Gym Archives",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763400,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045763400,49/6,001-076
"Men’s Gymnastics, ca. / CMP code 1D111-1D098",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D111-1D098",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763400,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045763400,49/6,077-154
"Men’s Gymnastics, ca. / CMP code 1D201-0240",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D201-0240",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763400,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045763400,49/6,155-194
"Men’s Gymnastics, misc.",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, misc.",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763400,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045763400,49/6,195-201
"Men’s Gymnastics, ca. / CMP code 1D241-0340",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D241-0340",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764036,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045764036,50/1,001-100
"Men’s Gymnastics, ca. / CMP code 1D0341-0370",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D0341-0370",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764036,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045764036,50/1,101-130
"Men’s Gymnastics, ca. / CMP code 1D0371-0440",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D0371-0440",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764036,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045764036,50/1,131-200
"Men’s Gymnastics, ca. / CMP code 1D0441-0470",The University of Iowa; The Crowley Company,,,"Men’s Gymnastics, ca. / CMP code 1D0441-0470",Men's Gymnastics,Men's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764044,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045764044,50/2,001-030
"Men’s Gymnastics, ca.1982/83",The University of Iowa; The Crowley Company,1982/1983,,"Men’s Gymnastics, ca.1982/83",Men's Gymnastics,Men's,Gymnastics,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764044,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1982-1983 Iowa Hawkeyes Men’s Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045764044,50/2,031-107
"Men’s Golf, ca. 1985 / Quad Cities Open, 7/85",The University of Iowa; The Crowley Company,1985,,"Men’s Golf, ca. 1985 / Quad Cities Open, 7/85",Men's Golf,Men's,Golf,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764051,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1985 Iowa Hawkeyes Men's Golf,,,,University of Iowa,,,,,,,,,,,,,,,31858045764051,50/3,001-076
"Men’s Golf, ca. / Miscellaneous slides",The University of Iowa; The Crowley Company,,,"Men’s Golf, ca. / Miscellaneous slides",Men's Golf,Men's,Golf,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764051,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Men's Golf,,,,University of Iowa,,,,,,,,,,,,,,,31858045764051,50/3,077-079
Rugby,The University of Iowa; The Crowley Company,,,Rugby,Rugby,Men's,Rugby football,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764051,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Rugby,,,,University of Iowa,,,,,,,,,,,,,,,31858045764051,50/3,080-138
"Athletics, Gen., ca 1984 / Olympic Basketball, / Action & Misc. / Men’s & Women’s",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, / Action & Misc. / Men’s & Women’s","Athletics, General : Mixed & Unidentified Groupings",Men's; Women's,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,001-076
"Athletics, Gen., ca 1984 / Olympic Basketball, / Iowa Connection / Men’s & Women’s",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, / Iowa Connection / Men’s & Women’s","Athletics, General : Mixed & Unidentified Groupings",Men's; Women's,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,077-101
"Athletics, Gen., ca 1984 / Olympic Basketball, / Raveling",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, / Raveling","Athletics, General : Mixed & Unidentified Groupings",,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,102-127
"Athletics, Gen., ca 1984 / Olympic Basketball, / Women & Stringer",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, / Women & Stringer","Athletics, General : Mixed & Unidentified Groupings",Women's,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,128-155
"Athletics, Gen., ca 1984 / Olympic Basketball, /  Basketball Camp",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, /  Basketball Camp","Athletics, General : Mixed & Unidentified Groupings",,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,156-162
"Athletics, Gen., ca 1984 / Olympic Basketball, / Stokes & Raveling, USA Uniforms",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, / Stokes & Raveling, USA Uniforms","Athletics, General : Mixed & Unidentified Groupings",,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,163-183
"Athletics, Gen., ca 1984 / Olympic Basketball, / Stokes Action – USA Uniform",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Olympic Basketball, / Stokes Action – USA Uniform","Athletics, General : Mixed & Unidentified Groupings",,Basketball,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764069,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764069,50/4,184-211
"Athletics, General / Historic B&W photos",The University of Iowa; The Crowley Company,,,"Athletics, General / Historic B&W photos","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764077,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764077,50/5,001-061
"Athletics, General / Unsorted slides, group 1",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 1","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764077,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764077,50/5,062-198
"Athletics, General / Unsorted slides, group 2",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 2","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764085,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764085,50/6,001-128
